cod_departamento;departamento;cod_municipio;municipio;cod_centro_poblado;centro_poblado;tipo_centro_poblado;Longitud;Latitud
05;ANTIOQUIA;05250;EL BAGRE;05250009;SANTA BÁRBARA;CP;-74,709042;7,824335
05;ANTIOQUIA;05250;EL BAGRE;05250010;MUQUI;CP;-74,699151;7,793977
05;ANTIOQUIA;05250;EL BAGRE;05250011;BORRACHERA;CP;-74,7566;7,545023
05;ANTIOQUIA;05250;EL BAGRE;05250012;CAÑO CLARO;CP;-74,695569;7,474503
05;ANTIOQUIA;05250;EL BAGRE;05250013;LOS ALMENDROS;CP;-74,682101;7,464972
05;ANTIOQUIA;05264;ENTRERRÍOS;05264000;ENTRERRÍOS;CM;-75,517685;6,566273
05;ANTIOQUIA;05266;ENVIGADO;05266000;ENVIGADO;CM;-75,582766;6,166891
05;ANTIOQUIA;05266;ENVIGADO;05266001;LAS PALMAS;CP;-75,530513;6,152569
05;ANTIOQUIA;05266;ENVIGADO;05266005;EL CRISTO;CP;-75,578515;6,144813
05;ANTIOQUIA;05266;ENVIGADO;05266006;EL CHINGUI  2;CP;-75,574677;6,150509
05;ANTIOQUIA;05266;ENVIGADO;05266007;LA ÚLTIMA COPA;CP;-75,573735;6,141872
05;ANTIOQUIA;05266;ENVIGADO;05266008;PARCELACIÓN LA ACUARELA;CP;-75,526215;6,166544
05;ANTIOQUIA;05266;ENVIGADO;05266009;PARCELACIÓN ALAMOS DEL ESCOBERO;CP;-75,569204;6,151617
05;ANTIOQUIA;05266;ENVIGADO;05266010;PARCELACIÓN ALDEA DE PALMA VERDE;CP;-75,535767;6,148427
05;ANTIOQUIA;05266;ENVIGADO;05266011;PARCELACIÓN CONDOMINIO CAMPESTRE SERRANÍA;CP;-75,522384;6,161352
05;ANTIOQUIA;05266;ENVIGADO;05266012;PARCELACIÓN CASAS BELLO MONTE;CP;-75,520017;6,153433
05;ANTIOQUIA;05266;ENVIGADO;05266013;PARCELACIÓN FIORE CASAS DE CAMPO;CP;-75,565862;6,155373
05;ANTIOQUIA;05266;ENVIGADO;05266014;PARCELACIÓN CONJUNTO RESIDENCIAL BELLA TIERRA;CP;-75,519197;6,162898
05;ANTIOQUIA;05266;ENVIGADO;05266015;PARCELACIÓN ENCENILLOS;CP;-75,528183;6,176757
05;ANTIOQUIA;05266;ENVIGADO;05266016;PARCELACIÓN ESCOBERO;CP;-75,559188;6,144883
05;ANTIOQUIA;05266;ENVIGADO;05266017;PARCELACIÓN HACIENDA ARRAYANES;CP;-75,537528;6,166016
05;ANTIOQUIA;05266;ENVIGADO;05266018;PARCELACIÓN LAS PALMITAS;CP;-75,51249;6,15699
05;ANTIOQUIA;05266;ENVIGADO;05266019;PARCELACIÓN LEMONT;CP;-75,541369;6,152115
05;ANTIOQUIA;05266;ENVIGADO;05266020;PARCELACIÓN PRADO LARGO;CP;-75,527352;6,158122
05;ANTIOQUIA;05266;ENVIGADO;05266021;PARCELACIÓN SAN SEBASTIÁN;CP;-75,533248;6,13429
05;ANTIOQUIA;05266;ENVIGADO;05266023;PARCELACIÓN URBANIZACIÓN PAPIROS;CP;-75,523169;6,147755
05;ANTIOQUIA;05266;ENVIGADO;05266024;PARCELACIÓN VERANDA;CP;-75,529228;6,142402
05;ANTIOQUIA;05266;ENVIGADO;05266025;PARCELACIÓN VILLAS DE LA CANDELARIA;CP;-75,550845;6,155618
05;ANTIOQUIA;05282;FREDONIA;05282000;FREDONIA;CM;-75,670453;5,924363
05;ANTIOQUIA;05282;FREDONIA;05282002;LOS PALOMOS;CP;-75,677192;5,96768
05;ANTIOQUIA;05282;FREDONIA;05282003;MINAS;CP;-75,739851;5,92574
05;ANTIOQUIA;05282;FREDONIA;05282004;PUENTE IGLESIAS;CP;-75,707465;5,830751
05;ANTIOQUIA;05282;FREDONIA;05282005;MARSELLA;CP;-75,687856;5,862908
05;ANTIOQUIA;05282;FREDONIA;05282008;EL ZANCUDO;CP;-75,656614;5,890892
05;ANTIOQUIA;05284;FRONTINO;05284000;FRONTINO;CM;-76,130765;6,776066
05;ANTIOQUIA;05284;FRONTINO;05284001;CARAUTA;CP;-76,304551;6,670132
05;ANTIOQUIA;05284;FRONTINO;05284004;MURRI - LA BLANQUITA;CP;-76,367706;6,743122
05;ANTIOQUIA;05284;FRONTINO;05284005;MUSINGA - TABLADITO;CP;-76,204321;6,772912
05;ANTIOQUIA;05284;FRONTINO;05284006;NUTIBARA;CP;-76,246005;6,805949
05;ANTIOQUIA;05284;FRONTINO;05284007;PONTÓN;CP;-76,093413;6,741638
05;ANTIOQUIA;05284;FRONTINO;05284010;SAN LAZARO;CP;-76,150102;6,738223
05;ANTIOQUIA;05306;GIRALDO;05306000;GIRALDO;CM;-75,952158;6,680808
05;ANTIOQUIA;05306;GIRALDO;05306001;MANGLAR;CP;-75,948946;6,694351
05;ANTIOQUIA;05308;GIRARDOTA;05308000;GIRARDOTA;CM;-75,444235;6,379487
05;ANTIOQUIA;05308;GIRARDOTA;05308002;SAN ANDRÉS;CP;-75,440017;6,398729
05;ANTIOQUIA;05308;GIRARDOTA;05308004;LA PALMA;CP;-75,428151;6,40727
05;ANTIOQUIA;05308;GIRARDOTA;05308009;CABILDO;CP;-75,427036;6,390416
05;ANTIOQUIA;05308;GIRARDOTA;05308010;LAS CUCHILLAS;CP;-75,455797;6,368633
05;ANTIOQUIA;05308;GIRARDOTA;05308011;JAMUNDÍ - ESCUELAS;CP;-75,436548;6,366294
05;ANTIOQUIA;05308;GIRARDOTA;05308012;JUAN COJO;CP;-75,455653;6,360019
05;ANTIOQUIA;05308;GIRARDOTA;05308013;LA CALLE;CP;-75,433854;6,403281
05;ANTIOQUIA;05308;GIRARDOTA;05308014;SAN ESTEBAN;CP;-75,468131;6,385722
05;ANTIOQUIA;05308;GIRARDOTA;05308015;EL PARAISO;CP;-75,463007;6,388105
05;ANTIOQUIA;05308;GIRARDOTA;05308016;JAMUNDÍ - RIELES;CP;-75,43484;6,368998
05;ANTIOQUIA;05308;GIRARDOTA;05308017;LOMA DE LOS OCHOA;CP;-75,455862;6,390818
05;ANTIOQUIA;05310;GÓMEZ PLATA;05310000;GÓMEZ PLATA;CM;-75,220018;6,683269
05;ANTIOQUIA;05310;GÓMEZ PLATA;05310001;EL SALTO;CP;-75,239681;6,782384
05;ANTIOQUIA;05310;GÓMEZ PLATA;05310002;SAN MATÍAS;CP;-75,19282;6,769913
05;ANTIOQUIA;05310;GÓMEZ PLATA;05310004;VEGA DE BOTERO;CP;-75,137885;6,730655
05;ANTIOQUIA;05313;GRANADA;05313000;GRANADA;CM;-75,184446;6,142892
05;ANTIOQUIA;05313;GRANADA;05313001;SANTA ANA;CP;-75,101085;6,073343
05;ANTIOQUIA;05313;GRANADA;05313004;LOS MEDIOS;CP;-75,085798;6,138416
05;ANTIOQUIA;05315;GUADALUPE;05315000;GUADALUPE;CM;-75,240019;6,814263
05;ANTIOQUIA;05315;GUADALUPE;05315002;GUANTEROS;CP;-75,217076;6,843875
05;ANTIOQUIA;05315;GUADALUPE;05315007;GUADALUPE IV;CP;-75,203234;6,827682
05;ANTIOQUIA;05315;GUADALUPE;05315008;BARRIO NUEVO;CP;-75,199588;6,834134
05;ANTIOQUIA;05315;GUADALUPE;05315009;EL MACHETE;CP;-75,213618;6,809686
05;ANTIOQUIA;05318;GUARNE;05318000;GUARNE;CM;-75,441612;6,27787
05;ANTIOQUIA;05318;GUARNE;05318006;CHAPARRAL;CP;-75,397882;6,230418
05;ANTIOQUIA;05318;GUARNE;05318007;SAN IGNACIO;CP;-75,482378;6,209503
05;ANTIOQUIA;05321;GUATAPÉ;05321000;GUATAPÉ;CM;-75,162293;6,232669
05;ANTIOQUIA;05321;GUATAPÉ;05321001;EL ROBLE;CP;-75,152963;6,238661
05;ANTIOQUIA;05347;HELICONIA;05347000;HELICONIA;CM;-75,734322;6,206757
05;ANTIOQUIA;05347;HELICONIA;05347001;ALTO DEL CORRAL;CP;-75,774549;6,205712
05;ANTIOQUIA;05347;HELICONIA;05347002;PUEBLITO;CP;-75,72121;6,167185
05;ANTIOQUIA;05347;HELICONIA;05347003;LLANOS DE SAN JOSÉ;CP;-75,750292;6,251085
05;ANTIOQUIA;05347;HELICONIA;05347009;GUAMAL;CP;-75,739853;6,161481
05;ANTIOQUIA;05353;HISPANIA;05353000;HISPANIA;CM;-75,906587;5,799461
05;ANTIOQUIA;05360;ITAGÜÍ;05360000;ITAGÜÍ;CM;-75,614359;6,169598
05;ANTIOQUIA;05360;ITAGÜÍ;05360001;LOS GÓMEZ;CP;-75,610938;6,1911
05;ANTIOQUIA;05360;ITAGÜÍ;05360003;EL AJIZAL;CP;-75,606979;6,194084
05;ANTIOQUIA;05360;ITAGÜÍ;05360006;EL PEDREGAL;CP;-75,617502;6,189936
05;ANTIOQUIA;05360;ITAGÜÍ;05360012;EL PORVENIR;CP;-75,599945;6,194932
05;ANTIOQUIA;05360;ITAGÜÍ;05360013;EL PROGRESO;CP;-75,614406;6,185931
05;ANTIOQUIA;05360;ITAGÜÍ;05360014;LA MARÍA;CP;-75,627127;6,178316
05;ANTIOQUIA;05361;ITUANGO;05361000;ITUANGO;CM;-75,764673;7,171629
05;ANTIOQUIA;05361;ITUANGO;05361002;EL ARO - BUILÓPOLIS;CP;-75,519258;7,24913
05;ANTIOQUIA;05361;ITUANGO;05361003;LA GRANJA;CP;-75,722143;7,286721
05;ANTIOQUIA;05361;ITUANGO;05361004;PASCUITA;CP;-75,653746;7,191298
05;ANTIOQUIA;05361;ITUANGO;05361005;SANTA ANA;CP;-75,868079;7,163202
05;ANTIOQUIA;05361;ITUANGO;05361006;SANTA LUCÍA;CP;-75,824776;7,314091
05;ANTIOQUIA;05361;ITUANGO;05361007;SANTA RITA;CP;-75,615739;7,31977
05;ANTIOQUIA;05361;ITUANGO;05361018;PÍO X;CP;-75,764933;7,183429
05;ANTIOQUIA;05364;JARDÍN;05364000;JARDÍN;CM;-75,818982;5,597542
05;ANTIOQUIA;05364;JARDÍN;05364001;CRISTIANÍA;CP;-75,870724;5,628148
05;ANTIOQUIA;05364;JARDÍN;05364002;LA ARBOLEDA - LAS MACANAS;CP;-75,8568;5,586865
05;ANTIOQUIA;05364;JARDÍN;05364006;QUEBRADA BONITA;CP;-75,803628;5,589981
05;ANTIOQUIA;05368;JERICÓ;05368000;JERICÓ;CM;-75,785499;5,789748
05;ANTIOQUIA;05368;JERICÓ;05368005;GUACAMAYAL;CP;-75,780013;5,797507
05;ANTIOQUIA;05368;JERICÓ;05368007;LOS PATIOS;CP;-75,772061;5,789947
05;ANTIOQUIA;05376;LA CEJA;05376000;LA CEJA;CM;-75,429433;6,028062
05;ANTIOQUIA;05376;LA CEJA;05376002;EL TAMBO;CP;-75,436327;6,014588
05;ANTIOQUIA;05376;LA CEJA;05376003;SAN JOSÉ;CP;-75,488676;5,965685
05;ANTIOQUIA;05376;LA CEJA;05376005;SAN NICOLÁS;CP;-75,427775;6,04753
05;ANTIOQUIA;05376;LA CEJA;05376006;SAN JUDAS;CP;-75,388745;6,054792
05;ANTIOQUIA;05376;LA CEJA;05376008;TOLEDO;CP;-75,384947;6,054473
05;ANTIOQUIA;05380;LA ESTRELLA;05380000;LA ESTRELLA;CM;-75,631869;6,123327
05;ANTIOQUIA;05380;LA ESTRELLA;05380007;LA TABLACITA;CP;-75,628122;6,126824
05;ANTIOQUIA;05380;LA ESTRELLA;05380008;SAGRADA FAMILIA;CP;-75,627108;6,1167
05;ANTIOQUIA;05380;LA ESTRELLA;05380009;SAN JOSÉ - MELEGUINDO;CP;-75,65642;6,165289
05;ANTIOQUIA;05380;LA ESTRELLA;05380010;LA RAYA;CP;-75,64075;6,112382
05;ANTIOQUIA;05380;LA ESTRELLA;05380011;SAN ISIDRO;CP;-75,6249;6,119947
05;ANTIOQUIA;05380;LA ESTRELLA;05380012;TARAPACÁ;CP;-75,650226;6,164467
05;ANTIOQUIA;05380;LA ESTRELLA;05380013;SAN MIGUEL;CP;-75,64172;6,120697
05;ANTIOQUIA;05380;LA ESTRELLA;05380019;LA BERMEJALA;CP;-75,643182;6,134055
05;ANTIOQUIA;05380;LA ESTRELLA;05380020;PAN DE AZÚCAR;CP;-75,63059;6,139879
05;ANTIOQUIA;05380;LA ESTRELLA;05380021;PEÑAS BLANCAS;CP;-75,641823;6,128075
05;ANTIOQUIA;05390;LA PINTADA;05390000;LA PINTADA;CM;-75,60781;5,743808
05;ANTIOQUIA;05390;LA PINTADA;05390001;LA BOCANA;CP;-75,599844;5,724147
05;ANTIOQUIA;05400;LA UNIÓN;05400000;LA UNIÓN;CM;-75,360874;5,973845
05;ANTIOQUIA;05400;LA UNIÓN;05400001;MESOPOTAMIA;CP;-75,315822;5,884076
05;ANTIOQUIA;05400;LA UNIÓN;05400004;LA CONCHA;CP;-75,36852;5,981257
05;ANTIOQUIA;05411;LIBORINA;05411000;LIBORINA;CM;-75,812838;6,677316
05;ANTIOQUIA;05411;LIBORINA;05411001;EL CARMEN - LA VENTA;CP;-75,750092;6,682258
05;ANTIOQUIA;05411;LIBORINA;05411002;LA HONDA;CP;-75,827319;6,780163
05;ANTIOQUIA;05411;LIBORINA;05411003;LA MERCED (PLAYÓN);CP;-75,748766;6,765067
05;ANTIOQUIA;05411;LIBORINA;05411004;SAN DIEGO (PLACITA);CP;-75,775712;6,719677
05;ANTIOQUIA;05411;LIBORINA;05411005;CURITÍ;CP;-75,799025;6,673042
05;ANTIOQUIA;05411;LIBORINA;05411007;CRISTÓBAL;CP;-75,813531;6,733173
05;ANTIOQUIA;05411;LIBORINA;05411012;PORVENIR;CP;-75,811543;6,752922
05;ANTIOQUIA;05411;LIBORINA;05411013;PROVINCIAL;CP;-75,768253;6,724737
05;ANTIOQUIA;05425;MACEO;05425000;MACEO;CM;-74,78716;6,552116
05;ANTIOQUIA;05425;MACEO;05425001;LA SUSANA;CP;-74,657617;6,600552
05;ANTIOQUIA;05425;MACEO;05425003;LA FLORESTA;CP;-74,700389;6,477177
05;ANTIOQUIA;05425;MACEO;05425005;SAN JOSÉ DEL NUS (JOSÉ DE NUESTRA SEÑORA);CP;-74,826135;6,496208
05;ANTIOQUIA;05440;MARINILLA;05440000;MARINILLA;CM;-75,33889;6,172156
05;ANTIOQUIA;05467;MONTEBELLO;05467000;MONTEBELLO;CM;-75,523455;5,946313
05;ANTIOQUIA;05467;MONTEBELLO;05467001;SABALETAS;CP;-75,546262;5,917678
05;ANTIOQUIA;05467;MONTEBELLO;05467006;LA GRANJA;CP;-75,538406;5,954781
05;ANTIOQUIA;05467;MONTEBELLO;05467008;PIEDRA GALANA;CP;-75,524902;5,869489
05;ANTIOQUIA;05475;MURINDÓ;05475000;MURINDÓ;CM;-76,817485;6,97771
05;ANTIOQUIA;05475;MURINDÓ;05475001;OPOGADO;CP;-76,878005;6,814551
05;ANTIOQUIA;05475;MURINDÓ;05475005;JEDEGA;CP;-76,785092;6,873724
05;ANTIOQUIA;05475;MURINDÓ;05475006;TADÍA;CP;-76,811397;6,858646
05;ANTIOQUIA;05475;MURINDÓ;05475007;BEBARAMEÑO;CP;-76,856791;6,84572
05;ANTIOQUIA;05480;MUTATÁ;05480000;MUTATÁ;CM;-76,435875;7,242875
05;ANTIOQUIA;05480;MUTATÁ;05480001;BEJUQUILLO;CP;-76,50558;7,365834
05;ANTIOQUIA;05480;MUTATÁ;05480002;PAVARANDOCITO;CP;-76,516286;7,296267
05;ANTIOQUIA;05480;MUTATÁ;05480003;VILLA ARTEAGA;CP;-76,489935;7,35602
05;ANTIOQUIA;05480;MUTATÁ;05480004;PAVARANDO GRANDE;CP;-76,55666;7,277827
05;ANTIOQUIA;05480;MUTATÁ;05480006;CAUCHERAS;CP;-76,488546;7,328171
05;ANTIOQUIA;05483;NARIÑO;05483000;NARIÑO;CM;-75,176262;5,610777
05;ANTIOQUIA;05483;NARIÑO;05483001;PUERTO VENUS;CP;-75,193205;5,521539
05;ANTIOQUIA;05490;NECOCLÍ;05490000;NECOCLÍ;CM;-76,784588;8,426139
05;ANTIOQUIA;05490;NECOCLÍ;05490001;EL TOTUMO;CP;-76,747082;8,328099
05;ANTIOQUIA;05490;NECOCLÍ;05490002;MULATOS;CP;-76,717439;8,632373
05;ANTIOQUIA;05490;NECOCLÍ;05490003;PUEBLO NUEVO;CP;-76,644053;8,414292
05;ANTIOQUIA;05490;NECOCLÍ;05490004;ZAPATA;CP;-76,638502;8,6846
05;ANTIOQUIA;05490;NECOCLÍ;05490005;CARIBIA;CP;-76,67135;8,501731
05;ANTIOQUIA;05490;NECOCLÍ;05490006;VEREDA CASA BLANCA;CP;-76,755247;8,369883
05;ANTIOQUIA;05490;NECOCLÍ;05490007;VEREDA EL BOBAL;CP;-76,755094;8,41313
05;ANTIOQUIA;05490;NECOCLÍ;05490008;LAS CHANGAS;CP;-76,574012;8,547536
05;ANTIOQUIA;05490;NECOCLÍ;05490009;EL MELLITO;CP;-76,670333;8,547216
05;ANTIOQUIA;05490;NECOCLÍ;05490010;BRISAS DEL RÍO;CP;-76,630298;8,414821
05;ANTIOQUIA;05490;NECOCLÍ;05490011;CARLOS ARRIBA;CP;-76,733474;8,388211
05;ANTIOQUIA;05490;NECOCLÍ;05490012;EL VOLAO;CP;-76,55828;8,545481
05;ANTIOQUIA;05490;NECOCLÍ;05490013;LA COMARCA;CP;-76,637694;8,445907
05;ANTIOQUIA;05490;NECOCLÍ;05490014;LOMA DE PIEDRA;CP;-76,652426;8,426385
05;ANTIOQUIA;05490;NECOCLÍ;05490015;MELLO VILLAVICENCIO;CP;-76,565328;8,456616
05;ANTIOQUIA;05490;NECOCLÍ;05490016;TULAPITA;CP;-76,61679;8,368815
05;ANTIOQUIA;05490;NECOCLÍ;05490018;VALE PAVA;CP;-76,73547;8,46711
05;ANTIOQUIA;05495;NECHÍ;05495000;NECHÍ;CM;-74,77647;8,094129
05;ANTIOQUIA;05495;NECHÍ;05495001;BIJAGUAL;CP;-74,808898;7,856182
05;ANTIOQUIA;05495;NECHÍ;05495002;COLORADO;CP;-74,875045;8,056331
05;ANTIOQUIA;05495;NECHÍ;05495003;LA CONCHA;CP;-74,868204;7,948383
05;ANTIOQUIA;05495;NECHÍ;05495004;LAS FLORES;CP;-74,75873;8,100019
05;ANTIOQUIA;05495;NECHÍ;05495005;CARGUEROS;CP;-74,809711;7,886826
05;ANTIOQUIA;05495;NECHÍ;05495006;PUERTO ASTILLA;CP;-74,829123;7,942376
05;ANTIOQUIA;05501;OLAYA;05501000;OLAYA;CM;-75,812301;6,627524
05;ANTIOQUIA;05501;OLAYA;05501001;LLANADAS;CP;-75,764791;6,614228
05;ANTIOQUIA;05501;OLAYA;05501002;SUCRE;CP;-75,796184;6,59481
05;ANTIOQUIA;05501;OLAYA;05501004;QUEBRADA SECA;CP;-75,792196;6,576866
05;ANTIOQUIA;05541;PEÑOL;05541000;PEÑOL;CM;-75,242693;6,219349
05;ANTIOQUIA;05543;PEQUE;05543000;PEQUE;CM;-75,910347;7,02102
05;ANTIOQUIA;05543;PEQUE;05543003;LOS LLANOS;CP;-75,905122;7,065721
05;ANTIOQUIA;05576;PUEBLORRICO;05576000;PUEBLORRICO;CM;-75,83737;5,792984
05;ANTIOQUIA;05579;PUERTO BERRÍO;05579000;PUERTO BERRÍO;CM;-74,409962;6,48701
05;ANTIOQUIA;05579;PUERTO BERRÍO;05579001;PUERTO MURILLO;CP;-74,394201;6,604808
05;ANTIOQUIA;05579;PUERTO BERRÍO;05579002;VIRGINIAS;CP;-74,681612;6,39094
05;ANTIOQUIA;05579;PUERTO BERRÍO;05579003;CABAÑAS;CP;-74,625965;6,392401
05;ANTIOQUIA;05579;PUERTO BERRÍO;05579004;EL BRASIL;CP;-74,607799;6,480886
05;ANTIOQUIA;05579;PUERTO BERRÍO;05579005;LA CRISTALINA;CP;-74,577192;6,410804
05;ANTIOQUIA;05579;PUERTO BERRÍO;05579009;MALENA;CP;-74,491526;6,440622
05;ANTIOQUIA;05579;PUERTO BERRÍO;05579010;CALERA;CP;-74,537242;6,433413
05;ANTIOQUIA;05579;PUERTO BERRÍO;05579011;BODEGAS;CP;-74,408833;6,715688
05;ANTIOQUIA;05579;PUERTO BERRÍO;05579012;DORADO - CALAMAR;CP;-74,652115;6,444681
05;ANTIOQUIA;05579;PUERTO BERRÍO;05579013;LA CARLOTA;CP;-74,571593;6,492226
05;ANTIOQUIA;05579;PUERTO BERRÍO;05579014;MINAS DEL VAPOR;CP;-74,627885;6,457966
05;ANTIOQUIA;05579;PUERTO BERRÍO;05579015;SANTA MARTINA;CP;-74,430665;6,657461
05;ANTIOQUIA;05585;PUERTO NARE;05585000;PUERTO NARE;CM;-74,583012;6,186025
05;ANTIOQUIA;05585;PUERTO NARE;05585001;ARABIA;CP;-74,766169;6,15382
05;ANTIOQUIA;05585;PUERTO NARE;05585002;LOS DELIRIOS;CP;-74,755198;6,080742
05;ANTIOQUIA;05585;PUERTO NARE;05585003;LA SIERRA;CP;-74,571689;6,219481
05;ANTIOQUIA;05585;PUERTO NARE;05585004;LA UNIÓN;CP;-74,70297;6,184817
05;ANTIOQUIA;05585;PUERTO NARE;05585006;LA PESCA;CP;-74,591134;6,20596
05;ANTIOQUIA;05585;PUERTO NARE;05585008;LAS ANGELITAS;CP;-74,584112;6,04725
05;ANTIOQUIA;05585;PUERTO NARE;05585009;LA CLARA;CP;-74,70458;6,207897
05;ANTIOQUIA;05585;PUERTO NARE;05585010;EL PRODIGIO;CP;-74,808209;6,063393
05;ANTIOQUIA;05591;PUERTO TRIUNFO;05591000;PUERTO TRIUNFO;CM;-74,64119;5,871318
05;ANTIOQUIA;05591;PUERTO TRIUNFO;05591002;PUERTO PERALES NUEVO;CP;-74,58746;5,988501
05;ANTIOQUIA;05591;PUERTO TRIUNFO;05591003;ESTACIÓN COCORNÁ;CP;-74,639187;6,033604
05;ANTIOQUIA;05591;PUERTO TRIUNFO;05591004;DORADAL;CP;-74,735234;5,899898
05;ANTIOQUIA;05591;PUERTO TRIUNFO;05591005;LA MERCEDES;CP;-74,773098;5,928589
05;ANTIOQUIA;05591;PUERTO TRIUNFO;05591007;ESTACIÓN PITA;CP;-74,633663;5,953945
05;ANTIOQUIA;05591;PUERTO TRIUNFO;05591008;LA FLORIDA;CP;-74,810685;5,928964
05;ANTIOQUIA;05591;PUERTO TRIUNFO;05591009;SANTIAGO BERRIO;CP;-74,644786;5,904072
05;ANTIOQUIA;05591;PUERTO TRIUNFO;05591011;TRES RANCHOS;CP;-74,797141;5,916797
05;ANTIOQUIA;05604;REMEDIOS;05604000;REMEDIOS;CM;-74,695944;7,026094
05;ANTIOQUIA;05604;REMEDIOS;05604001;LA CRUZADA;CP;-74,712871;7,073604
05;ANTIOQUIA;05604;REMEDIOS;05604003;SANTA ISABEL;CP;-74,742712;6,945154
05;ANTIOQUIA;05604;REMEDIOS;05604005;OTÚ;CP;-74,717054;7,011761
05;ANTIOQUIA;05604;REMEDIOS;05604007;CAÑAVERAL;CP;-74,591737;7,174529
05;ANTIOQUIA;05604;REMEDIOS;05604008;MARTANA;CP;-74,676904;7,001185
05;ANTIOQUIA;05604;REMEDIOS;05604009;RÍO BAGRE;CP;-74,630169;7,156228
05;ANTIOQUIA;05604;REMEDIOS;05604010;CAMPO VIJAO;CP;-74,361324;6,913172
05;ANTIOQUIA;05607;RETIRO;05607000;RETIRO;CM;-75,501301;6,062454
05;ANTIOQUIA;05607;RETIRO;05607003;ALTO DE CARRIZALES;CP;-75,519304;6,140151
05;ANTIOQUIA;05607;RETIRO;05607004;DON DIEGO;CP;-75,480451;6,089162
05;ANTIOQUIA;05607;RETIRO;05607005;EL CHUSCAL LA CAMPANITA;CP;-75,452024;6,052773
05;ANTIOQUIA;05607;RETIRO;05607007;LOS SALADOS;CP;-75,500039;6,118525
05;ANTIOQUIA;05607;RETIRO;05607009;EL PORTENTO;CP;-75,468583;6,072222
05;ANTIOQUIA;05607;RETIRO;05607013;CARRIZALES LA BORRASCOSA;CP;-75,511697;6,138432
05;ANTIOQUIA;05615;RIONEGRO;05615000;RIONEGRO;CM;-75,376859;6,147425
05;ANTIOQUIA;05615;RIONEGRO;05615002;EL TABLAZO;CP;-75,448697;6,143151
05;ANTIOQUIA;05615;RIONEGRO;05615009;CABECERAS DE LLANO GRANDE;CP;-75,425598;6,100867
05;ANTIOQUIA;05615;RIONEGRO;05615013;PONTEZUELA;CP;-75,424097;6,080148
05;ANTIOQUIA;05615;RIONEGRO;05615014;ALTO BONITO;CP;-75,384893;6,162996
05;ANTIOQUIA;05615;RIONEGRO;05615017;LA MOSCA;CP;-75,381903;6,201807
05;ANTIOQUIA;05615;RIONEGRO;05615025;BARRO BLANCO;CP;-75,406819;6,149214
05;ANTIOQUIA;05615;RIONEGRO;05615026;CONDOMINIO CAMPESTRE LAGO GRANDE;CP;-75,444111;6,124157
05;ANTIOQUIA;05615;RIONEGRO;05615027;CONDOMINIO EL REMANSO;CP;-75,399627;6,133324
05;ANTIOQUIA;05615;RIONEGRO;05615028;CONDOMINIO SIERRAS DE MAYORI;CP;-75,440632;6,16166
05;ANTIOQUIA;05615;RIONEGRO;05615029;CONDOMINIO VILLAS DE LLANO GRANDE;CP;-75,394153;6,135542
05;ANTIOQUIA;05615;RIONEGRO;05615030;GALICIA PARTE ALTA;CP;-75,359818;6,194397
05;ANTIOQUIA;05615;RIONEGRO;05615031;GALICIA PARTE BAJA;CP;-75,366102;6,185478
05;ANTIOQUIA;05615;RIONEGRO;05615032;JAMAICA PARCELACION CAMPESTRE;CP;-75,442753;6,182663
05;ANTIOQUIA;05615;RIONEGRO;05615033;PARCELACIÓN AGUA LUNA DE ORIENTE;CP;-75,419617;6,130562
05;ANTIOQUIA;05615;RIONEGRO;05615034;PARCELACION ANDALUCIA;CP;-75,429816;6,132622
05;ANTIOQUIA;05615;RIONEGRO;05615035;PARCELACION CAMELOT;CP;-75,406103;6,117665
05;ANTIOQUIA;05615;RIONEGRO;05615036;PARCELACIÓN COCUYO;CP;-75,415281;6,113844
05;ANTIOQUIA;05615;RIONEGRO;05615037;PARCELACIÓN COLINAS DE PAIMADÓ;CP;-75,438254;6,147076
05;ANTIOQUIA;05615;RIONEGRO;05615039;PARCELACIÓN LA QUERENCIA;CP;-75,448157;6,168809
05;ANTIOQUIA;05615;RIONEGRO;05615043;PARCELACION SANTA MARIA DEL LLANO;CP;-75,399281;6,128723
05;ANTIOQUIA;05615;RIONEGRO;05615045;PARCELACIÓN TORRE MOLINOS;CP;-75,435821;6,137491
05;ANTIOQUIA;05615;RIONEGRO;05615046;PARCELACIÓN TOSCANA;CP;-75,408455;6,099735
05;ANTIOQUIA;05615;RIONEGRO;05615047;PARCELACIÓN VEGAS DE GUADALCANAL;CP;-75,401913;6,14535
05;ANTIOQUIA;05615;RIONEGRO;05615048;ABREITO;CP;-75,411036;6,164571
05;ANTIOQUIA;05628;SABANALARGA;05628000;SABANALARGA;CM;-75,816645;6,850028
05;ANTIOQUIA;05628;SABANALARGA;05628001;EL JUNCO;CP;-75,825037;6,806609
05;ANTIOQUIA;05628;SABANALARGA;05628002;EL ORO;CP;-75,755229;6,932019
05;ANTIOQUIA;05628;SABANALARGA;05628004;EL SOCORRO;CP;-75,74647;6,905312
05;ANTIOQUIA;05628;SABANALARGA;05628007;MEMBRILLAL;CP;-75,80596;6,894473
05;ANTIOQUIA;05631;SABANETA;05631000;SABANETA;CM;-75,615479;6,149903
05;ANTIOQUIA;05631;SABANETA;05631001;MARÍA AUXILIADORA;CP;-75,600021;6,150277
05;ANTIOQUIA;05631;SABANETA;05631002;CAÑAVERALEJO;CP;-75,621197;6,14039
05;ANTIOQUIA;05631;SABANETA;05631006;SAN ISIDRO;CP;-75,609053;6,141019
